ID,Nombre del negocio,Categoria,Grupo,Direccion,Barrio,Localidad,Ciudad,Distancia aprox. (km),Telefono,WhatsApp,Link WhatsApp,Correo electronico,Sitio web,Facebook,Instagram,LinkedIn,Horario de atencion,Calificacion Google,N Resenas,Propietario / Gerente,Persona de contacto,Presencia digital,Score Contacto,Servicios sugeridos,Observaciones comerciales,Prioridad,Fuente,place_id,lat,lon
GYX-85ED5A4C1A,DEMO Barberia Tunjuelito 303,Barberia,Belleza,Calle 174 Sur #82-58,,Tunjuelito,Bogota D.C.,6.53,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000303,4.589126,-74.134048
GYX-885E0A8E34,DEMO Barberia Tunjuelito 383,Barberia,Belleza,Calle 48 Sur #78-46,,Tunjuelito,Bogota D.C.,9.08,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000383,4.565469,-74.150941
GYX-F308EEAAD1,DEMO Contaduria Kennedy 091,Contaduria,Servicios profesionales,Calle 114 Sur #30-32,,Kennedy,Bogota D.C.,7.28,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000091,4.61441,-74.139414
GYX-25486740D8,DEMO Contaduria Kennedy 211,Contaduria,Servicios profesionales,Calle 27 Sur #93-49,,Kennedy,Bogota D.C.,8.52,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000211,4.635824,-74.142717
GYX-AADE1860D8,DEMO Contaduria Kennedy 291,Contaduria,Servicios profesionales,Calle 128 Sur #18-43,,Kennedy,Bogota D.C.,8.71,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000291,4.63863,-74.143091
GYX-52F17F2000,DEMO Contaduria Kennedy 331,Contaduria,Servicios profesionales,Calle 98 Sur #1-19,,Kennedy,Bogota D.C.,6.68,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000331,4.620392,-74.131728
GYX-FC0565C519,DEMO Contaduria Kennedy 351,Contaduria,Servicios profesionales,Calle 29 Sur #8-65,,Kennedy,Bogota D.C.,8.01,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000351,4.638498,-74.135683
GYX-109E0FD77F,DEMO Contaduria Kennedy 391,Contaduria,Servicios profesionales,Calle 164 Sur #52-49,,Kennedy,Bogota D.C.,6.64,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000391,4.602102,-74.135604
GYX-F823A4A6AB,DEMO Drogueria Fontibon 014,Drogueria,Salud,Calle 92 Sur #99-38,,Fontibon,Bogota D.C.,10.31,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000014,4.670736,-74.13367
GYX-D960EDDF49,DEMO Drogueria Fontibon 054,Drogueria,Salud,Calle 176 Sur #65-77,,Fontibon,Bogota D.C.,12.15,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000054,4.672971,-74.155594
GYX-B526514A03,DEMO Drogueria Fontibon 234,Drogueria,Salud,Calle 19 Sur #25-84,,Fontibon,Bogota D.C.,10.66,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000234,4.676354,-74.131367
GYX-590034C0AE,DEMO Drogueria Fontibon 294,Drogueria,Salud,Calle 88 Sur #49-61,,Fontibon,Bogota D.C.,11.06,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000294,4.67507,-74.139044
GYX-0AC108EBC5,DEMO Drogueria Fontibon 354,Drogueria,Salud,Calle 100 Sur #42-15,,Fontibon,Bogota D.C.,10.9,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000354,4.655572,-74.15542
GYX-528A553F69,DEMO Drogueria Fontibon 394,Drogueria,Salud,Calle 135 Sur #38-75,,Fontibon,Bogota D.C.,12.63,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000394,4.667173,-74.166307
GYX-C307877D19,DEMO Estetica Fontibon 024,Centro estetico,Belleza,Calle 178 Sur #36-67,,Fontibon,Bogota D.C.,11.45,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000024,4.670222,-74.149514
GYX-C9AA2F0545,DEMO Estetica Fontibon 244,Centro estetico,Belleza,Calle 128 Sur #28-91,,Fontibon,Bogota D.C.,12.31,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:way/1000244,4.678385,-74.152338
GYX-21BA1B8DB6,DEMO Estetica Fontibon 264,Centro estetico,Belleza,Calle 94 Sur #6-47,,Fontibon,Bogota D.C.,10.37,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000264,4.651756,-74.152299
GYX-93DE6F5C8A,DEMO Estetica Fontibon 284,Centro estetico,Belleza,Calle 63 Sur #21-82,,Fontibon,Bogota D.C.,12.16,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:way/1000284,4.671642,-74.157029
GYX-8331703B07,DEMO Estetica Fontibon 364,Centro estetico,Belleza,Calle 47 Sur #60-51,,Fontibon,Bogota D.C.,11.7,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000364,4.678365,-74.144099
GYX-FFFBBC2647,DEMO Estetica Fontibon 384,Centro estetico,Belleza,Calle 64 Sur #4-42,,Fontibon,Bogota D.C.,12.63,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000384,4.684697,-74.149478
GYX-853CAC9147,DEMO Ferreteria Tunjuelito 013,Ferreteria,Comercio,Calle 136 Sur #47-28,,Tunjuelito,Bogota D.C.,8.96,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000013,4.570653,-74.151791
GYX-F6FD3D2EBC,DEMO Ferreteria Tunjuelito 033,Ferreteria,Comercio,Calle 115 Sur #14-94,,Tunjuelito,Bogota D.C.,8.79,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000033,4.570569,-74.150173
GYX-531557EEE0,DEMO Ferreteria Tunjuelito 053,Ferreteria,Comercio,Calle 146 Sur #26-12,,Tunjuelito,Bogota D.C.,9.24,,,,,,,,,,,,DEMO Operador 9,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000053,4.559565,-74.149666
GYX-31ECD89F2F,DEMO Ferreteria Tunjuelito 153,Ferreteria,Comercio,Calle 113 Sur #31-28,,Tunjuelito,Bogota D.C.,8.49,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000153,4.564999,-74.144814
GYX-A59E7EBC88,DEMO Ferreteria Tunjuelito 313,Ferreteria,Comercio,Calle 99 Sur #79-45,,Tunjuelito,Bogota D.C.,8.87,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000313,4.585147,-74.154749
GYX-2FF999FD97,DEMO Floristeria Puente Aranda 096,Floristeria,Comercio,Calle 15 Sur #14-11,,Puente Aranda,Bogota D.C.,5.35,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000096,4.61624,-74.120493
GYX-35812D7AED,DEMO Floristeria Puente Aranda 156,Floristeria,Comercio,Calle 7 Sur #35-83,,Puente Aranda,Bogota D.C.,5.33,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000156,4.616731,-74.12013
GYX-77B6120A6A,DEMO Floristeria Puente Aranda 176,Floristeria,Comercio,Calle 113 Sur #46-23,,Puente Aranda,Bogota D.C.,4.32,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000176,4.602481,-74.114485
GYX-B09852E57B,DEMO Floristeria Puente Aranda 376,Floristeria,Comercio,Calle 80 Sur #51-50,,Puente Aranda,Bogota D.C.,4.35,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000376,4.627248,-74.101922
GYX-771E56F4D3,DEMO Floristeria Puente Aranda 396,Floristeria,Comercio,Calle 37 Sur #78-58,,Puente Aranda,Bogota D.C.,3.9,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000396,4.620012,-74.103262
GYX-356D445FB2,DEMO Gimnasio Engativa 145,Gimnasio,Bienestar,Calle 17 Sur #30-60,,Engativa,Bogota D.C.,9.8,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000145,4.683508,-74.097737
GYX-37D88007FE,DEMO Gimnasio Engativa 165,Gimnasio,Bienestar,Calle 5 Sur #13-99,,Engativa,Bogota D.C.,11.71,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000165,4.702214,-74.091786
GYX-CB048EB4AA,DEMO Gimnasio Engativa 325,Gimnasio,Bienestar,Calle 53 Sur #74-78,,Engativa,Bogota D.C.,9.83,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000325,4.683442,-74.098785
GYX-C0AC1FA169,DEMO Gimnasio Engativa 365,Gimnasio,Bienestar,Calle 93 Sur #49-94,,Engativa,Bogota D.C.,14.02,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000365,4.716004,-74.1207
GYX-21493B71CA,DEMO Inmobiliaria Bosa 090,Inmobiliaria,Servicios profesionales,Calle 177 Sur #14-42,,Bosa,Bogota D.C.,12.56,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000090,4.598122,-74.189142
GYX-238EBFE7C9,DEMO Inmobiliaria Bosa 270,Inmobiliaria,Servicios profesionales,Calle 81 Sur #50-42,,Bosa,Bogota D.C.,13.73,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000270,4.590987,-74.199506
GYX-FA4B4712C8,DEMO Inmobiliaria Bosa 310,Inmobiliaria,Servicios profesionales,Calle 88 Sur #52-60,,Bosa,Bogota D.C.,11.5,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000310,4.613665,-74.17841
GYX-F8E95F1FC9,DEMO Odontologia Bosa 140,Odontologia,Salud,Calle 166 Sur #21-90,,Bosa,Bogota D.C.,14.54,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000140,4.618654,-74.205332
GYX-FD1D3B488F,DEMO Odontologia Bosa 180,Odontologia,Salud,Calle 114 Sur #39-33,,Bosa,Bogota D.C.,12.78,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000180,4.613983,-74.190018
GYX-9618A5B15E,DEMO Odontologia Bosa 200,Odontologia,Salud,Calle 78 Sur #20-58,,Bosa,Bogota D.C.,12.98,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:way/1000200,4.604341,-74.192772
GYX-E518336FD4,DEMO Odontologia Bosa 240,Odontologia,Salud,Calle 89 Sur #69-97,,Bosa,Bogota D.C.,13.28,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000240,4.594314,-74.195531
GYX-B07774EB0C,DEMO Papeleria Engativa 015,Papeleria,Comercio,Calle 59 Sur #26-76,,Engativa,Bogota D.C.,12.91,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000015,4.712243,-74.097267
GYX-C1A98F7ABD,DEMO Papeleria Engativa 095,Papeleria,Comercio,Calle 90 Sur #77-92,,Engativa,Bogota D.C.,9.65,,,,,,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 1,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000095,4.682245,-74.097165
GYX-E6F564B254,DEMO Papeleria Engativa 115,Papeleria,Comercio,Calle 165 Sur #90-84,,Engativa,Bogota D.C.,12.5,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000115,4.708889,-74.094797
GYX-FC7E9061DD,DEMO Papeleria Engativa 135,Papeleria,Comercio,Calle 14 Sur #64-82,,Engativa,Bogota D.C.,11.47,,,,,,,,,,,,DEMO Operador 13,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000135,4.697227,-74.104329
GYX-744A12F8A7,DEMO Papeleria Engativa 195,Papeleria,Comercio,Calle 116 Sur #87-26,,Engativa,Bogota D.C.,12.33,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000195,4.699038,-74.121822
GYX-049099441C,DEMO Papeleria Engativa 215,Papeleria,Comercio,Calle 76 Sur #1-66,,Engativa,Bogota D.C.,14.15,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000215,4.71616,-74.123421
GYX-8243B570CE,DEMO Papeleria Engativa 295,Papeleria,Comercio,Calle 155 Sur #3-24,,Engativa,Bogota D.C.,11.46,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000295,4.692191,-74.117981
GYX-ED682C6C7C,DEMO Papeleria Engativa 335,Papeleria,Comercio,Calle 105 Sur #79-83,,Engativa,Bogota D.C.,10.94,,,,,,,,,,,,,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000335,4.688555,-74.114585
GYX-C1C5B0F4FC,DEMO Papeleria Engativa 355,Papeleria,Comercio,Calle 10 Sur #37-66,,Engativa,Bogota D.C.,10.73,,,,,,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 6,,BAJA,0,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000355,4.683279,-74.121321
GYX-DC980935A2,DEMO Peluqueria Ciudad Bolivar 022,Peluqueria,Belleza,Calle 39 Sur #23-28,,Ciudad Bolivar,Bogota D.C.,10.77,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000022,4.534342,-74.148958
GYX-B5CD8BDC54,DEMO Peluqueria Ciudad Bolivar 042,Peluqueria,Belleza,Calle 53 Sur #30-93,,Ciudad Bolivar,Bogota D.C.,14.04,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000042,4.512978,-74.169378
GYX-E945A2536A,DEMO Peluqueria Ciudad Bolivar 122,Peluqueria,Belleza,Calle 141 Sur #84-26,,Ciudad Bolivar,Bogota D.C.,10.69,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000122,4.526531,-74.140154
GYX-1BCD1421DB,DEMO Peluqueria Ciudad Bolivar 282,Peluqueria,Belleza,Calle 9 Sur #6-75,,Ciudad Bolivar,Bogota D.C.,11.89,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000282,4.533824,-74.161544
GYX-A47E213ACF,DEMO Peluqueria Ciudad Bolivar 302,Peluqueria,Belleza,Calle 12 Sur #51-32,,Ciudad Bolivar,Bogota D.C.,11.51,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000302,4.533502,-74.156929
GYX-10B9E92D57,DEMO Peluqueria Ciudad Bolivar 362,Peluqueria,Belleza,Calle 112 Sur #10-85,,Ciudad Bolivar,Bogota D.C.,11.76,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000362,4.530876,-74.157668
GYX-3BA85D4268,DEMO Restaurante Puente Aranda 106,Restaurante,Alimentacion,Calle 56 Sur #92-21,,Puente Aranda,Bogota D.C.,4.93,,,,,,,,,,,,DEMO Operador 12,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000106,4.628186,-74.108485
GYX-7CC1E29831,DEMO Restaurante Puente Aranda 126,Restaurante,Alimentacion,Calle 24 Sur #86-80,,Puente Aranda,Bogota D.C.,4.16,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000126,4.624381,-74.102479
GYX-6EDF1B4530,DEMO Restaurante Puente Aranda 146,Restaurante,Alimentacion,Calle 180 Sur #38-56,,Puente Aranda,Bogota D.C.,5.31,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000146,4.607693,-74.122772
GYX-63CEDD0C9D,DEMO Restaurante Puente Aranda 366,Restaurante,Alimentacion,Calle 166 Sur #10-70,,Puente Aranda,Bogota D.C.,5.28,,,,,,,,,,,,,,BAJA,0,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000366,4.635382,-74.105361
GYX-987F044D93,DEMO Veterinaria Kennedy 081,Veterinaria,Salud,Calle 163 Sur #50-21,,Kennedy,Bogota D.C.,7.91,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000081,4.612581,-74.145694
